Date,Open,High,Low,Close,Ticker,Event_date,Type,Price Change,Percent Change
2009-02-14,3.0834999084472656,3.2090001106262207,3.026000022888184,3.193000078201294,AMZN,2009-02-17,Domestic Natural Disaster,0.10950016975402832,3.5511650074660936
2009-02-14,13.75979576932928,13.767237689759996,13.14213056759177,13.395150184631348,MSFT,2009-02-17,Domestic Natural Disaster,-0.3646455846979322,-2.6500799198686567
2009-02-16,8.630400657653809,8.961409568786621,8.34372615814209,8.628907203674316,GOOG,2009-02-17,Domestic Natural Disaster,-0.0014934539794921875,-0.01730457297098633
2009-02-14,8.721044285079078,8.83037834340592,8.058604659420773,8.219390869140625,INTC,2009-02-17,Domestic Natural Disaster,-0.5016534159384527,-5.752217275134545
2009-02-14,10.881700028755596,10.937218852425852,10.32651113021645,10.46530818939209,CSCO,2009-02-17,Domestic Natural Disaster,-0.41639183936350577,-3.8265329706127114
2009-02-14,54.102414297461024,54.55066299920436,51.51319134055789,52.36840057373047,IBM,2009-02-17,Domestic Natural Disaster,-1.7340137237305555,-3.205057937334843
2009-02-14,14.106323272774642,14.402433191198682,13.440077525164693,13.62103271484375,ORCL,2009-02-17,Domestic Natural Disaster,-0.4852905579308917,-3.4402342023984933
2016-06-11,22.781706798840077,22.88096853390531,21.999155676814617,22.006080627441406,AAPL,2016-06-12,Domestic Terrorism,-0.7756261713986703,-3.4046007976810637
2016-06-11,35.70050048828125,36.12799835205078,34.95899963378906,35.31949996948242,AMZN,2016-06-12,Domestic Terrorism,-0.3810005187988281,-1.0672133824115215
2016-06-06,118.62000274658205,119.43000030517578,116.26000213623048,116.62000274658205,META,2016-06-12,Domestic Terrorism,-2.0,-1.6860562752411743
2016-06-11,44.87227290871941,45.90402687884608,44.40164762449815,45.37004852294922,MSFT,2016-06-12,Domestic Terrorism,0.4977756142298091,1.109316693723984
2016-06-06,36.24549865722656,36.47700119018555,35.730499267578125,35.97050094604492,GOOG,2016-06-12,Domestic Terrorism,-0.2749977111816406,-0.7587085882920032
2016-06-11,26.204287229233643,26.572210771391,25.525673908835007,25.967182159423828,INTC,2016-06-12,Domestic Terrorism,-0.2371050698098145,-0.9048331203807705
2016-06-11,23.090952337697523,23.26630745754212,22.61271497156011,23.07501220703125,CSCO,2016-06-12,Domestic Terrorism,-0.015940130666272978,-0.06903193265116939
2016-06-11,105.1449616337153,105.900804066828,103.32123568627836,105.39459228515624,IBM,2016-06-12,Domestic Terrorism,0.24963065144093832,0.23741570453043268
2016-06-11,34.226189146301905,35.52411654418733,33.85281416522599,35.27519989013672,ORCL,2016-06-12,Domestic Terrorism,1.0490107438348133,3.0649358575994357
2016-06-06,14.533332824707031,16.05666732788086,14.363332748413086,14.586000442504885,TSLA,2016-06-12,Domestic Terrorism,0.05266761779785334,0.36239187826426894
2001-09-08,0.2580179541438671,0.2656071049051295,0.2568042543804232,0.2636343836784363,AAPL,2001-09-11,Int Terrorsim,0.005616429534569201,2.17675919228379
2001-09-08,0.4199999868869781,0.4325000047683716,0.402999997138977,0.4314999878406524,AMZN,2001-09-11,Int Terrorsim,0.011500000953674316,2.738095550647949
2001-09-08,17.09487753464235,18.03802256379254,17.026399223662803,17.922853469848633,MSFT,2001-09-11,Int Terrorsim,0.8279759352062825,4.843415423880105
2001-09-08,14.790961455708157,15.121194251993217,14.750405600959668,15.10381317138672,INTC,2001-09-11,Int Terrorsim,0.31285171567856374,2.1151546950845943
2001-09-08,9.75050370139618,10.215474387172245,9.681104834746726,10.041977882385254,CSCO,2001-09-11,Int Terrorsim,0.2914741809890735,2.9893243458523804
2001-09-08,52.096278081980536,52.85601555187655,51.87378016547292,52.3513298034668,IBM,2001-09-11,Int Terrorsim,0.2550517214862609,0.4895776260348244
2001-09-08,8.957311543296727,9.475503197975598,8.924410523210236,9.426151275634766,ORCL,2001-09-11,Int Terrorsim,0.4688397323380382,5.234156812251305
